SetTemp 	  MeasuredTemp 	 hourDiff 	 minuteDiff 	 Output 
20	22	0	56	22
16	22	3	56	21
16	21	5	10	20
16	20	1	57	20
16	20	2	34	20
16	20	2	28	19
16	19	3	1	18
16	18	3	5	18
16	18	8	31	18
16	18	2	6	19
16	19	0	1	20
16	20	0	3	19
16	19	0	14	18
16	18	0	4	19
16	19	3	4	19
20	19	0	20	20
20	20	0	5	20
20	20	0	12	20
20	20	0	46	20
20	20	0	41	20
17	20	0	4	20
17	20	1	9	19
17	19	2	20	18
17	18	3	6	18
20	18	0	0	18
22	18	0	18	19
22	19	0	6	20
22	20	0	0	20
17	20	0	22	20
20	20	0	12	20
20	20	0	48	20
20	20	0	15	20
20	20	0	49	20
20	20	0	16	20
20	20	0	6	20
20	20	0	30	20
20	20	0	54	20
20	20	0	16	20
20	20	0	12	20
20	20	0	16	20
20	20	2	4	20
20	20	0	16	20
20	20	0	6	20
20	20	1	10	20
20	20	2	5	20
20	20	0	15	20
20	20	0	11	20
20	20	1	12	20
20	20	2	51	20
20	20	0	24	20
22	20	0	12	21
22	21	0	0	21
17	21	0	0	21
20	21	0	2	22
20	22	0	7	22
20	22	1	1	22
17	22	5	27	22
17	22	1	36	21
17	21	0	33	21
20	21	2	0	20
20	20	10	59	20
20	20	1	22	20
22	20	0	16	20
22	20	0	4	21
22	21	0	4	22
22	22	0	5	22
22	22	0	8	22
22	22	0	20	22
22	22	0	20	22
22	22	0	12	22
22	22	0	5	22
22	22	0	44	22
22	22	0	13	22
17	22	2	2	22
17	22	3	34	21
17	21	1	32	21
20	21	0	33	20
20	20	2	44	21
20	21	2	38	22
20	22	0	41	22
20	22	4	23	22
20	22	0	26	22
17	22	0	27	22
20	22	0	0	22
22	22	0	0	22
17	22	0	0	22
20	22	2	53	22
20	22	1	36	22
17	22	6	51	22
17	22	0	48	22
20	22	1	19	21
20	21	0	44	22
20	22	0	37	22
20	22	1	37	22
20	22	1	5	23
20	23	1	13	22
20	22	5	48	22
20	22	2	25	22
22	22	2	9	22
17	22	1	17	22
17	22	0	1	21
17	21	1	35	20
17	20	1	39	20
17	20	1	52	20
17	20	0	39	20
20	20	0	15	20
20	20	0	8	20
20	20	0	33	20
20	20	0	43	20
20	20	0	14	20
20	20	0	4	20
20	20	0	41	20
20	20	1	5	20
20	20	0	14	20
20	20	7	13	20
20	20	0	20	20
20	20	0	0	20
22	20	0	15	20
22	20	0	6	21
22	21	0	4	21
17	21	0	0	21
20	21	0	0	22
20	22	0	18	22
17	22	0	24	21
17	21	1	4	21
20	21	0	1	20
20	20	0	15	20
22	20	0	0	20
17	20	0	0	20
20	20	2	53	21
20	21	0	28	21
17	21	4	36	20
17	20	3	21	20
20	20	1	13	20
20	20	1	47	20
22	20	0	12	20
22	20	0	4	21
22	21	0	3	22
22	22	0	4	22
22	22	0	8	22
22	22	0	17	22
22	22	0	27	22
22	22	0	12	22
22	22	0	7	22
22	22	0	38	22
22	22	1	31	22
17	22	1	43	22
17	22	1	20	21
17	21	1	2	21
20	21	2	26	21
22	21	0	12	22
22	22	0	3	22
22	22	0	4	22
22	22	2	30	22
17	22	0	34	22
17	22	3	17	22
17	22	4	6	22
20	22	0	40	21
20	21	0	47	21
17	21	5	5	21
20	21	3	11	22
20	22	0	29	22
20	22	1	53	22
20	22	2	35	22
17	22	0	38	22
17	22	1	13	22
17	22	1	22	21
17	21	1	30	20
17	20	1	35	20
17	20	0	57	20
20	20	0	0	20
22	20	0	16	20
22	20	0	4	21
22	21	0	4	21
17	21	0	23	21
20	21	0	33	20
20	20	0	50	20
20	20	0	51	20
20	20	0	13	20
20	20	0	8	20
17	20	0	1	20
17	20	0	34	20
17	20	0	36	20
17	20	8	23	20
20	20	0	14	20
20	20	0	5	20
20	20	1	57	20
20	20	0	22	20
22	20	0	15	20
22	20	0	1	20
17	20	0	0	20
20	20	0	4	21
20	21	0	53	20
20	20	0	27	20
17	20	0	35	20
17	20	1	33	20
17	20	1	41	19
17	19	1	50	18
17	18	1	57	18
20	18	0	19	19
20	19	0	5	20
20	20	0	4	20
20	20	0	28	20
20	20	0	21	20
20	20	0	36	20
20	20	0	16	20
20	20	0	13	20
20	20	0	19	20
20	20	0	20	20
20	20	0	22	20
20	20	0	56	20
20	20	0	13	20
20	20	0	8	20
20	20	1	21	20
20	20	3	0	20
17	20	3	4	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	31	20
22	20	0	18	20
22	20	0	5	21
22	21	0	7	22
22	22	0	9	22
22	22	0	43	22
22	22	0	16	22
22	22	0	7	22
22	22	1	9	22
22	22	0	55	22
17	22	0	25	22
17	22	0	2	21
17	21	1	23	20
17	20	1	34	20
17	20	1	54	20
17	20	2	7	19
17	19	0	10	19
20	19	0	14	20
20	20	0	5	20
20	20	0	8	20
20	20	0	24	20
20	20	0	23	20
20	20	0	16	20
20	20	1	19	20
20	20	0	20	20
20	20	0	9	20
20	20	0	45	20
20	20	1	4	20
20	20	0	14	20
20	20	0	11	20
20	20	0	29	20
20	20	2	51	20
20	20	0	15	20
20	20	0	5	20
20	20	0	31	20
20	20	0	54	20
20	20	0	17	20
20	20	0	10	20
20	20	0	1	20
17	20	0	29	20
17	20	0	25	20
16	20	0	29	20
16	20	1	43	20
20	20	0	3	19
20	19	0	10	20
20	20	0	8	20
20	20	0	7	20
20	20	2	27	20
17	20	6	54	20
20	20	6	4	21
20	21	0	1	22
20	22	0	1	21
20	21	0	40	21
16	21	1	32	20
16	20	1	45	20
20	20	3	5	21
20	21	0	48	21
22	21	0	0	21
17	21	0	0	21
20	21	0	59	22
20	22	1	54	22
20	22	0	4	22
17	22	4	37	22
17	22	2	9	21
17	21	0	21	21
20	21	0	30	21
22	21	0	17	22
22	22	0	15	22
22	22	0	2	22
22	22	0	45	22
22	22	0	24	22
17	22	0	0	22
20	22	0	33	22
20	22	5	11	22
20	22	1	10	22
20	22	0	41	22
17	22	2	3	22
20	22	0	6	22
17	22	4	58	22
17	22	1	12	22
17	22	1	30	21
17	21	1	42	20
17	20	1	54	20
17	20	2	2	20
20	20	0	1	20
20	20	0	14	20
20	20	0	6	20
20	20	0	44	20
20	20	1	17	20
20	20	0	14	20
20	20	0	7	20
20	20	0	36	20
20	20	0	58	20
20	20	0	14	20
20	20	0	5	20
20	20	0	40	20
20	20	1	2	20
20	20	0	14	20
20	20	0	6	20
20	20	0	38	20
20	20	1	2	20
20	20	0	15	20
20	20	0	5	20
20	20	0	40	20
20	20	1	4	20
20	20	0	15	20
20	20	0	7	20
20	20	0	36	20
20	20	0	54	20
20	20	0	14	20
20	20	0	5	20
20	20	0	43	20
20	20	0	13	20
20	20	0	9	20
20	20	0	45	20
20	20	0	15	20
20	20	0	7	20
20	20	0	34	20
20	20	0	47	20
20	20	0	15	20
20	20	0	8	20
20	20	0	1	20
17	20	0	28	20
17	20	0	43	20
17	20	1	20	19
17	19	2	1	18
17	18	2	41	18
17	18	0	17	18
20	18	0	15	18
20	18	0	5	19
20	19	0	6	20
20	20	0	6	20
20	20	0	33	20
20	20	0	17	20
20	20	0	46	20
20	20	0	15	20
20	20	0	57	20
20	20	0	15	20
20	20	0	12	20
20	20	0	21	20
20	20	0	33	20
20	20	0	15	20
20	20	0	7	20
20	20	0	30	20
20	20	0	45	20
20	20	0	15	20
20	20	0	7	20
20	20	1	9	20
20	20	2	25	20
20	20	0	15	20
20	20	0	10	20
20	20	0	23	20
20	20	1	24	20
22	20	0	17	20
22	20	0	7	21
22	21	0	5	21
17	21	0	0	21
20	21	0	1	22
20	22	0	23	22
22	22	0	0	22
17	22	0	0	22
20	22	0	14	21
20	21	0	38	20
20	20	1	31	20
20	20	0	48	20
17	20	0	18	20
17	20	0	27	20
17	20	0	36	20
17	20	1	1	19
17	19	1	19	18
17	18	1	31	18
17	18	0	6	18
20	18	0	0	18
22	18	0	14	18
22	18	0	5	19
22	19	0	4	20
22	20	0	5	20
17	20	0	0	20
20	20	0	3	20
20	20	0	32	20
20	20	0	17	20
20	20	0	40	20
20	20	0	16	20
20	20	0	6	20
20	20	0	21	20
20	20	0	8	20
20	20	0	19	20
20	20	0	26	20
20	20	0	23	20
20	20	0	31	20
20	20	0	17	20
20	20	0	38	20
20	20	0	16	20
20	20	0	32	20
20	20	0	13	20
20	20	0	7	20
20	20	0	52	20
20	20	3	19	20
20	20	0	15	20
20	20	0	7	20
20	20	0	36	20
20	20	1	4	20
16	20	0	12	20
16	20	1	31	19
16	19	0	53	19
20	19	0	15	20
20	20	0	5	20
20	20	0	10	20
20	20	1	31	20
17	20	0	1	20
17	20	0	1	20
17	20	1	3	19
17	19	1	29	18
17	18	1	56	18
17	18	2	7	18
17	18	0	57	18
20	18	0	16	18
20	18	0	5	18
20	18	0	6	19
20	19	0	6	20
20	20	0	8	20
20	20	0	7	20
20	20	0	10	20
20	20	0	13	20
20	20	0	20	20
20	20	0	31	20
20	20	0	18	20
20	20	0	6	20
20	20	0	16	20
20	20	0	17	20
20	20	0	21	20
20	20	1	15	20
20	20	0	15	20
20	20	0	9	20
20	20	0	29	20
20	20	1	27	20
17	20	0	24	20
17	20	1	32	19
17	19	1	47	18
17	18	0	30	18
20	18	0	14	19
20	19	0	4	20
20	20	0	5	20
20	20	0	11	20
20	20	0	13	20
22	20	0	1	20
17	20	0	1	20
17	20	0	4	20
20	20	0	0	20
20	20	0	13	20
20	20	0	6	20
20	20	0	55	20
20	20	1	16	20
22	20	0	13	20
22	20	0	4	21
22	21	0	4	22
22	22	0	5	22
22	22	0	37	22
22	22	0	13	22
22	22	0	10	22
22	22	0	29	22
22	22	0	47	22
17	22	0	34	22
17	22	4	4	21
17	21	2	2	20
17	20	0	7	20
20	20	1	9	20
20	20	1	17	20
17	20	0	0	20
16	20	7	59	20
16	20	1	44	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	5	36	20
17	20	2	17	20
17	20	1	26	20
17	20	1	37	19
17	19	0	55	19
20	19	0	17	20
20	20	0	4	20
20	20	0	9	20
20	20	0	24	20
20	20	0	12	20
20	20	0	14	20
20	20	0	7	20
20	20	0	27	20
20	20	0	24	20
20	20	0	9	20
16	20	0	7	20
16	20	0	47	20
16	20	0	28	19
16	19	0	37	18
16	18	0	56	18
20	18	0	0	18
22	18	0	0	19
22	19	0	1	20
22	20	0	1	19
22	19	0	14	20
22	20	0	1	20
22	20	0	1	21
22	21	0	1	20
22	20	0	5	20
22	20	0	4	20
22	20	0	9	21
22	21	0	4	22
22	22	0	12	22
22	22	0	23	22
22	22	0	22	22
22	22	0	28	22
22	22	0	43	22
22	22	0	16	22
22	22	0	14	22
22	22	0	16	22
22	22	0	19	22
22	22	0	30	22
22	22	0	16	22
22	22	0	46	22
22	22	0	16	22
22	22	0	45	22
22	22	0	15	22
22	22	0	13	22
22	22	0	26	22
22	22	0	45	22
22	22	0	14	22
22	22	0	7	22
22	22	0	56	22
22	22	1	46	22
22	22	0	8	22
17	22	1	3	21
17	21	0	50	20
17	20	1	2	20
17	20	1	15	20
17	20	1	22	19
17	19	1	40	18
17	18	0	9	18
20	18	0	15	19
20	19	0	4	20
20	20	0	7	20
20	20	0	45	20
20	20	0	15	20
20	20	0	2	20
20	20	0	27	20
20	20	1	29	20
20	20	0	2	19
20	19	0	13	20
20	20	0	4	20
20	20	0	12	20
20	20	0	19	20
20	20	0	27	20
20	20	0	15	20
20	20	3	15	20
20	20	0	14	20
20	20	0	8	20
20	20	0	41	20
20	20	1	5	20
20	20	0	14	20
20	20	0	6	20
20	20	0	59	20
20	20	0	50	20
22	20	0	19	20
22	20	0	5	21
22	21	0	3	22
22	22	0	10	22
22	22	0	30	22
22	22	0	17	22
22	22	0	8	22
22	22	0	15	22
22	22	0	18	22
22	22	0	15	22
22	22	0	47	22
17	22	0	0	22
20	22	0	0	22
22	22	0	5	22
22	22	0	14	22
22	22	0	6	22
22	22	0	25	22
22	22	0	24	22
22	22	0	15	22
22	22	0	0	22
17	22	0	47	22
17	22	0	38	21
17	21	0	55	20
17	20	1	15	20
17	20	1	29	20
17	20	1	44	19
17	19	1	23	19
20	19	0	16	20
20	20	0	4	20
20	20	0	5	20
20	20	0	32	20
20	20	0	27	20
20	20	0	15	20
20	20	0	11	20
20	20	0	23	20
20	20	0	51	20
22	20	0	16	20
22	20	0	4	21
22	21	0	4	22
22	22	0	6	22
22	22	0	38	22
22	22	0	15	22
22	22	0	47	22
22	22	0	15	22
22	22	0	42	22
22	22	0	16	22
22	22	0	55	22
22	22	0	15	22
22	22	0	54	22
22	22	0	15	22
22	22	0	11	22
17	22	0	0	22
20	22	0	0	22
22	22	0	1	22
22	22	0	20	22
22	22	0	29	22
22	22	0	15	22
22	22	0	9	22
22	22	0	25	22
22	22	0	45	22
22	22	0	15	22
22	22	0	7	22
22	22	0	34	22
22	22	1	20	22
22	22	0	14	22
22	22	0	8	22
22	22	0	39	22
22	22	0	50	22
17	22	0	25	22
17	22	0	49	21
17	21	1	9	20
17	20	2	27	20
17	20	1	38	20
17	20	2	4	20
20	20	0	19	20
20	20	0	48	20
20	20	0	13	20
20	20	0	7	20
20	20	0	43	20
22	20	0	7	20
22	20	0	8	20
22	20	0	6	21
22	21	0	6	22
22	22	0	5	22
22	22	0	34	22
22	22	0	17	22
22	22	1	6	22
22	22	0	13	22
22	22	0	5	22
22	22	0	41	22
22	22	0	30	22
22	22	0	1	22
17	22	0	0	22
20	22	0	3	22
17	22	0	56	21
17	21	1	2	20
17	20	1	25	20
17	20	1	7	20
20	20	0	42	20
20	20	0	18	20
20	20	0	8	21
20	21	0	42	20
20	20	0	21	20
22	20	0	16	21
22	21	0	6	22
22	22	0	6	22
22	22	0	47	22
22	22	0	15	22
22	22	0	48	22
17	22	0	15	22
17	22	0	42	21
17	21	1	5	20
17	20	1	18	20
17	20	1	32	20
17	20	0	18	20
20	20	0	0	20
22	20	0	15	20
22	20	0	3	20
22	20	0	4	20
17	20	0	1	21
17	21	0	31	20
17	20	0	24	20
17	20	1	6	20
20	20	0	40	20
22	20	0	2	20
22	20	0	12	20
22	20	0	6	20
22	20	0	6	21
22	21	0	2	21
17	21	0	0	21
20	21	0	5	22
20	22	0	24	21
20	21	0	13	20
20	20	0	41	20
20	20	1	27	20
20	20	0	15	20
20	20	0	12	20
20	20	0	27	20
20	20	0	15	20
22	20	0	20	20
22	20	0	5	21
22	21	0	8	22
22	22	0	10	22
22	22	0	31	22
22	22	0	24	22
22	22	0	2	22
22	22	0	29	22
22	22	0	15	22
22	22	0	17	22
22	22	0	53	22
22	22	0	15	22
22	22	0	56	22
22	22	0	15	22
22	22	1	14	22
22	22	0	15	22
22	22	1	11	22
22	22	0	16	22
22	22	0	7	22
22	22	0	32	22
22	22	0	46	22
22	22	0	15	22
22	22	1	25	22
22	22	0	15	22
22	22	0	10	22
22	22	0	4	22
17	22	0	19	22
17	22	0	25	22
17	22	0	50	21
17	21	1	12	20
17	20	1	27	20
17	20	1	52	20
17	20	1	18	20
20	20	0	17	20
20	20	0	9	20
20	20	0	32	20
20	20	0	49	20
20	20	0	15	20
20	20	0	7	20
20	20	0	41	20
20	20	1	3	20
20	20	0	15	20
20	20	0	6	20
20	20	0	43	20
20	20	1	35	20
20	20	0	13	20
20	20	0	7	20
20	20	4	53	20
20	20	1	46	20
22	20	0	15	20
22	20	0	5	21
22	21	0	7	22
22	22	0	8	22
22	22	0	38	22
22	22	0	17	22
22	22	0	44	22
22	22	0	16	22
22	22	0	13	22
17	22	0	30	22
17	22	0	30	21
17	21	0	45	20
17	20	0	58	20
17	20	1	8	20
17	20	1	24	19
17	19	1	34	18
17	18	0	57	18
20	18	0	17	19
20	19	0	6	20
20	20	0	12	20
20	20	0	46	20
20	20	0	16	20
20	20	0	8	20
20	20	0	20	20
20	20	0	21	20
20	20	0	15	20
20	20	0	58	20
20	20	0	16	20
20	20	0	11	20
20	20	0	27	20
20	20	0	34	20
20	20	0	15	20
20	20	0	8	20
20	20	0	31	20
20	20	1	8	20
20	20	0	20	20
20	20	0	36	20
20	20	0	30	20
20	20	2	23	20
20	20	0	14	20
20	20	0	8	20
20	20	0	37	20
20	20	0	10	20
17	20	0	51	20
20	20	0	28	20
20	20	0	15	20
20	20	0	6	20
20	20	2	51	20
17	20	3	43	20
17	20	2	5	20
17	20	1	34	20
20	20	0	17	20
20	20	0	8	20
20	20	0	29	20
20	20	0	47	20
20	20	0	14	20
20	20	0	9	20
20	20	0	31	20
20	20	0	45	20
20	20	0	15	20
20	20	0	4	20
20	20	0	39	20
20	20	1	8	20
20	20	0	14	20
20	20	0	9	20
20	20	1	12	20
20	20	1	55	20
20	20	0	15	20
20	20	0	8	20
20	20	0	48	20
20	20	1	59	20
20	20	0	15	20
20	20	0	6	20
20	20	0	49	20
20	20	0	39	20
22	20	0	16	20
22	20	0	6	21
22	21	0	6	22
22	22	0	7	22
22	22	0	36	22
22	22	0	18	22
22	22	0	11	22
22	22	0	19	22
22	22	0	3	22
17	22	0	12	22
17	22	0	30	21
17	21	0	50	20
17	20	1	10	20
17	20	1	23	20
17	20	1	37	19
17	19	0	41	19
20	19	0	0	19
22	19	0	0	19
17	19	0	0	19
20	19	0	0	19
22	19	0	15	20
22	20	0	1	20
17	20	0	0	20
20	20	0	4	20
20	20	0	9	20
20	20	0	50	20
20	20	0	0	20
20	20	0	15	20
20	20	0	7	20
20	20	0	30	20
20	20	0	40	20
20	20	0	9	20
17	20	0	8	20
17	20	0	41	20
17	20	1	9	19
17	19	1	53	18
17	18	2	6	18
17	18	0	26	18
20	18	0	0	18
22	18	0	15	18
22	18	0	10	19
22	19	0	24	20
22	20	0	2	20
22	20	0	6	20
22	20	0	7	21
22	21	0	11	22
22	22	0	24	22
22	22	0	1	22
17	22	0	0	22
20	22	0	2	22
20	22	0	22	22
20	22	0	9	22
20	22	0	8	21
20	21	0	3	21
17	21	0	1	21
20	21	0	22	20
20	20	0	53	20
20	20	1	18	20
20	20	0	15	20
20	20	0	6	20
20	20	0	38	20
20	20	0	36	20
22	20	0	16	20
22	20	0	6	21
22	21	0	6	22
22	22	0	17	22
22	22	0	43	22
22	22	0	17	22
22	22	0	7	22
22	22	0	23	22
22	22	0	13	22
17	22	0	1	22
17	22	0	34	21
17	21	0	51	20
17	20	1	6	20
17	20	1	27	20
17	20	1	46	19
17	19	2	9	18
17	18	0	37	18
20	18	0	16	19
20	19	0	6	20
20	20	0	5	20
20	20	0	39	20
20	20	0	16	20
20	20	0	9	20
20	20	0	22	20
20	20	0	29	20
17	20	0	3	20
17	20	1	5	19
17	19	0	48	19
20	19	0	15	20
20	20	0	5	20
20	20	0	54	20
20	20	0	14	20
20	20	0	7	20
20	20	0	31	20
20	20	1	57	20
20	20	0	15	20
20	20	0	8	20
20	20	1	8	20
20	20	0	49	20
20	20	0	15	20
20	20	0	7	20
20	20	0	40	20
20	20	0	42	20
20	20	0	15	20
20	20	0	8	20
20	20	0	28	20
20	20	0	37	20
20	20	0	15	20
20	20	0	10	20
20	20	0	26	20
20	20	0	38	20
20	20	0	15	20
20	20	0	7	20
20	20	0	27	20
17	20	0	9	20
17	20	0	39	20
17	20	1	7	19
17	19	1	24	18
17	18	1	46	18
17	18	2	2	18
17	18	0	38	18
20	18	0	16	18
20	18	0	4	18
20	18	0	7	19
20	19	0	6	20
20	20	0	7	20
20	20	0	2	20
22	20	0	11	20
22	20	0	36	21
22	21	0	9	22
22	22	0	0	22
17	22	0	0	22
20	22	0	24	21
20	21	0	10	20
20	20	0	16	20
20	20	0	12	20
17	20	0	30	20
17	20	1	20	19
17	19	7	19	18
17	18	1	4	18
20	18	0	0	18
22	18	0	16	19
22	19	0	6	20
22	20	0	4	20
22	20	0	7	20
22	20	0	10	21
22	21	0	8	22
22	22	0	5	22
17	22	0	0	22
20	22	0	32	21
20	21	0	21	20
20	20	0	3	20
17	20	0	24	20
17	20	0	54	20
17	20	1	22	19
17	19	1	35	18
17	18	1	57	18
17	18	1	52	18
20	18	0	19	18
20	18	0	5	19
20	19	0	6	20
20	20	0	8	20
20	20	0	31	20
20	20	0	23	20
20	20	0	42	20
20	20	0	16	20
20	20	0	47	20
20	20	0	16	20
20	20	0	13	20
20	20	0	19	20
20	20	1	25	20
20	20	0	1	19
20	19	0	14	20
20	20	0	5	20
20	20	0	50	20
20	20	0	16	20
20	20	0	14	20
20	20	0	18	20
20	20	0	0	20
22	20	0	15	20
22	20	0	6	21
22	21	0	7	22
22	22	0	10	22
22	22	0	30	22
22	22	0	16	22
22	22	0	38	22
22	22	0	16	22
22	22	1	42	22
22	22	0	7	21
22	21	0	7	22
22	22	0	5	22
22	22	1	5	22
22	22	0	14	22
22	22	0	10	22
22	22	0	30	22
22	22	0	42	22
22	22	0	15	22
22	22	0	6	22
22	22	0	24	22
17	22	0	0	22
20	22	0	0	22
22	22	0	13	22
22	22	0	30	22
22	22	0	14	22
22	22	0	8	22
22	22	0	29	22
22	22	0	13	22
17	22	0	16	22
17	22	0	44	21
17	21	0	56	20
17	20	1	7	20
17	20	1	15	20
17	20	1	30	19
17	19	1	12	19
20	19	0	18	20
20	20	0	5	20
20	20	0	15	20
20	20	0	14	20
20	20	0	17	20
20	20	0	15	20
20	20	0	7	20
20	20	0	27	20
20	20	0	28	20
20	20	0	15	20
20	20	0	7	20
20	20	0	32	20
20	20	1	26	20
20	20	0	13	20
20	20	0	6	20
20	20	2	23	20
20	20	5	37	20
20	20	0	15	20
20	20	0	7	20
20	20	0	38	20
20	20	1	3	20
20	20	0	15	20
20	20	0	8	20
20	20	2	14	20
17	20	0	26	20
17	20	1	7	20
17	20	1	37	19
17	19	2	12	18
17	18	0	53	18
20	18	0	16	19
20	19	0	5	20
20	20	0	7	20
20	20	0	42	20
20	20	0	22	20
20	20	1	19	20
20	20	0	15	20
20	20	0	10	20
20	20	0	29	20
20	20	0	33	20
20	20	0	14	20
20	20	0	6	20
20	20	1	33	20
20	20	0	21	20
16	20	4	0	20
16	20	4	20	19
16	19	0	43	19
20	19	0	15	20
20	20	0	5	20
20	20	0	6	20
20	20	0	40	20
20	20	0	8	20
17	20	0	36	20
17	20	2	0	19
17	19	2	28	18
17	18	2	7	18
20	18	0	18	19
20	19	0	5	20
20	20	0	6	20
20	20	0	37	20
20	20	0	17	20
20	20	0	13	20
20	20	0	19	20
20	20	0	34	20
20	20	0	15	20
20	20	0	7	20
20	20	0	30	20
20	20	0	37	20
20	20	0	15	20
20	20	0	8	20
20	20	2	24	20
20	20	8	2	20
17	20	1	27	20
20	20	0	1	20
22	20	0	13	20
22	20	0	4	21
22	21	0	6	22
22	22	0	7	22
22	22	0	46	22
22	22	0	9	22
17	22	1	11	21
17	21	1	15	20
17	20	1	37	20
17	20	1	54	20
17	20	0	23	20
20	20	0	15	20
20	20	0	7	20
20	20	0	40	20
20	20	1	6	20
20	20	0	15	20
20	20	0	4	20
20	20	0	1	20
16	20	0	51	20
16	20	5	12	20
16	20	5	44	20
20	20	0	52	21
20	21	2	38	21
17	21	0	45	21
22	21	0	0	21
17	21	3	13	20
17	20	3	4	20
20	20	0	29	20
17	20	0	54	20
17	20	0	40	20
20	20	10	25	20
22	20	0	11	20
22	20	0	4	21
22	21	0	3	22
22	22	0	6	22
22	22	0	8	22
22	22	0	54	22
22	22	0	1	22
22	22	0	15	22
22	22	0	10	22
22	22	0	36	22
22	22	1	27	22
17	22	0	8	22
17	22	1	14	21
17	21	1	30	20
17	20	1	44	20
17	20	1	2	20
16	20	1	26	20
16	20	1	57	20
20	20	0	0	20
22	20	0	0	20
17	20	1	0	19
17	19	4	22	20
17	20	1	33	20
17	20	4	22	20
17	20	0	46	20
20	20	3	31	20
17	20	2	31	20
17	20	2	50	20
17	20	0	54	20
20	20	0	16	20
20	20	0	5	20
20	20	1	3	20
20	20	1	35	20
22	20	0	0	20
17	20	3	27	20
17	20	6	55	20
20	20	1	46	20
22	20	0	14	21
22	21	0	5	22
22	22	0	6	22
22	22	0	12	22
22	22	0	22	22
22	22	1	4	22
22	22	0	15	22
22	22	0	6	22
17	22	0	0	22
20	22	0	0	22
20	22	0	14	22
17	22	0	20	22
17	22	0	36	22
17	22	1	6	21
17	21	1	34	20
17	20	1	51	20
17	20	0	48	20
20	20	1	58	20
20	20	0	15	20
20	20	0	4	20
20	20	3	25	20
20	20	0	25	20
20	20	1	37	20
17	20	0	13	21
17	21	5	20	22
17	22	6	16	21
17	21	3	39	20
17	20	0	48	20
20	20	6	5	21
20	21	1	43	21
17	21	0	58	22
17	22	3	52	22
17	22	7	59	22
17	22	2	52	21
17	21	0	31	21
20	21	2	29	21
16	21	0	5	20
16	20	2	48	21
16	21	0	53	22
16	22	7	9	22
20	22	1	15	22
22	22	0	0	22
17	22	0	0	22
20	22	3	6	22
17	22	3	34	21
17	21	2	41	21
20	21	0	26	20
20	20	1	40	20
17	20	6	52	21
17	21	6	7	21
16	21	0	28	20
16	20	3	45	20
16	20	3	17	20
16	20	3	25	19
16	19	6	47	20
16	20	2	3	20
16	20	6	43	20
16	20	3	48	19
16	19	3	59	18
16	18	7	52	19
16	19	2	18	20
16	20	4	30	20
20	20	0	0	20
22	20	0	1	20
17	20	0	0	20
20	20	0	12	20
20	20	0	6	20
20	20	0	10	20
17	20	0	40	20
17	20	1	56	20
17	20	2	48	19
17	19	0	48	19
20	19	0	0	19
22	19	0	14	20
22	20	0	6	20
22	20	0	6	20
22	20	0	8	21
22	21	0	7	22
22	22	0	11	22
22	22	0	8	22
17	22	0	0	22
20	22	0	22	22
20	22	0	14	21
20	21	0	25	20
20	20	0	47	20
20	20	5	24	20
20	20	1	20	21
20	21	4	29	22
20	22	5	2	22
17	22	1	37	21
17	21	2	20	20
17	20	2	19	20
20	20	0	19	20
20	20	1	16	20
17	20	7	53	20
17	20	1	5	21
17	21	0	50	22
17	22	1	13	22
17	22	2	20	22
17	22	1	44	22
17	22	1	43	22
17	22	2	13	21
17	21	2	26	20
17	20	0	58	20
20	20	1	58	20
20	20	6	3	20
20	20	0	25	21
20	21	2	30	22
20	22	1	20	22
20	22	4	23	22
17	22	0	24	22
17	22	1	38	21
17	21	2	8	20
17	20	2	24	20
17	20	0	47	20
20	20	6	52	20
16	20	0	9	20
16	20	1	23	21
16	21	5	37	21
20	21	3	29	21
17	21	3	27	20
17	20	2	53	20
22	20	0	0	20
17	20	0	0	20
20	20	0	14	20
20	20	9	12	20
20	20	0	0	20
21	20	0	0	20
22	20	0	0	20
22	20	0	0	20
22	20	0	0	20
22	20	0	0	20
22	20	0	0	20
22	20	0	0	20
21	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	0	20
20	20	0	4	21
20	21	0	4	20
20	20	4	21	20
17	20	1	6	21
17	21	8	3	20
17	20	2	21	20
20	20	12	27	21
20	21	2	32	22
20	22	1	2	22
17	22	2	41	21
17	21	4	29	20
17	20	0	49	20
20	20	5	26	21
20	21	1	26	22
20	22	2	49	22
20	22	0	45	22
20	22	4	38	23
20	23	0	54	23
17	23	0	49	22
17	22	1	26	22
17	22	1	48	22
17	22	2	9	21
17	21	0	35	21
20	21	2	12	20
20	20	5	40	21
20	21	2	17	22
20	22	2	1	22
20	22	1	25	22
20	22	1	59	22
20	22	0	13	22
17	22	1	14	22
17	22	1	40	21
17	21	1	58	20
17	20	2	8	20
17	20	1	13	20
20	20	2	14	20
20	20	0	20	20
20	20	0	7	20
20	20	1	20	20
20	20	0	31	20
22	20	0	28	20
22	20	0	7	21
22	21	0	9	22
22	22	0	10	22
22	22	2	6	22
22	22	0	28	22
22	22	0	10	22
22	22	2	6	22
22	22	4	43	22
22	22	0	20	22
22	22	0	8	22
22	22	1	26	22
22	22	0	12	22
17	22	1	8	22
17	22	1	39	21
17	21	1	47	20
17	20	2	5	20
17	20	0	16	20
20	20	3	34	20
