Year	Month	Day	Hour	Minute	Second	Mode	Address	Status0	Status1	Status2	Status3
2015	2	11	0	26	32	TH	35	2	17	21	4
2015	2	11	1	0	40	TH	35	2	17	20	4
2015	2	11	1	51	16	TH	35	2	17	20	4
2015	2	11	2	53	0	TH	35	2	17	20	4
2015	2	11	4	6	44	TH	35	2	17	19	4
2015	2	11	5	36	48	TH	35	2	17	18	4
2015	2	11	6	45	0	TH	35	1	20	18	2
2015	2	11	7	3	16	TH	35	1	20	19	2
2015	2	11	7	9	36	TH	35	1	20	20	2
2015	2	11	7	11	32	TH	35	5	22	20	3
2015	2	11	7	11	48	TH	35	2	17	20	4
2015	2	11	7	11	48	TH	35	1	20	20	2
2015	2	11	7	15	28	TH	35	0	20	20	2
2015	2	11	7	22	8	TH	35	2	20	20	2
2015	2	11	7	43	32	TH	35	0	20	20	2
2015	2	11	7	55	12	TH	35	1	20	20	2
2015	2	11	8	10	48	TH	35	0	20	20	2
2015	2	11	9	0	16	TH	35	1	20	20	2
2015	2	11	9	14	56	TH	35	0	20	20	2
2015	2	11	9	25	40	TH	35	2	20	20	2
2015	2	11	9	50	4	TH	35	0	20	20	2
2015	2	11	11	1	0	TH	35	1	20	20	2
2015	2	11	11	14	24	TH	35	0	20	20	2
2015	2	11	11	16	36	TH	35	2	20	20	2
2015	2	11	17	43	16	TH	35	2	20	21	2
2015	2	11	22	13	0	TH	35	1	22	21	3
2015	2	11	22	26	24	TH	35	1	22	22	3
2015	2	11	22	29	28	TH	35	0	22	22	3
2015	2	11	22	33	56	TH	35	2	22	22	3
2015	2	11	23	8	32	TH	35	0	22	22	3
2015	2	11	23	37	16	TH	35	2	17	22	4
2015	2	11	23	44	12	TH	35	2	17	22	4
2015	2	12	0	27	40	TH	35	2	17	21	4
2015	2	12	1	36	28	TH	35	2	17	20	4
2015	2	12	2	55	52	TH	35	2	17	20	4
2015	2	12	4	12	12	TH	35	2	17	20	4
2015	2	12	5	40	12	TH	35	2	17	19	4
2015	2	12	6	45	0	TH	35	1	20	19	2
2015	2	12	7	2	36	TH	35	1	20	20	2
2015	2	12	7	7	56	TH	35	0	20	20	2
2015	2	12	7	16	32	TH	35	2	20	20	2
2015	2	12	7	36	44	TH	35	0	20	20	2
2015	2	12	7	50	36	TH	35	1	20	20	2
2015	2	12	8	4	24	TH	35	0	20	20	2
2015	2	12	8	11	32	TH	35	2	20	20	2
2015	2	12	8	37	48	TH	35	0	20	20	2
2015	2	12	9	13	20	TH	35	1	20	20	2
2015	2	12	9	29	0	TH	35	0	20	20	2
2015	2	12	9	33	0	TH	35	2	20	20	2
2015	2	12	9	55	44	TH	35	0	20	20	2
2015	2	12	10	13	8	TH	35	1	20	20	2
2015	2	12	10	28	48	TH	35	0	20	20	2
2015	2	12	10	38	12	TH	35	2	20	20	2
2015	2	12	11	5	28	TH	35	0	20	20	2
2015	2	12	11	46	44	TH	35	1	20	20	2
2015	2	12	12	1	28	TH	35	0	20	20	2
2015	2	12	12	8	8	TH	35	2	20	20	2
2015	2	12	12	52	12	TH	35	0	20	20	2
2015	2	12	14	36	16	TH	35	1	20	20	2
2015	2	12	14	50	4	TH	35	0	20	20	2
2015	2	12	14	55	52	TH	35	2	20	20	2
2015	2	12	15	50	0	TH	35	0	20	20	2
2015	2	12	16	20	44	TH	35	1	20	20	2
2015	2	12	16	37	36	TH	35	0	20	20	2
2015	2	12	16	55	0	TH	35	2	20	20	2
2015	2	12	17	14	16	TH	35	0	20	20	2
2015	2	12	20	19	20	TH	35	1	22	20	3
2015	2	12	20	27	36	TH	35	1	22	20	3
2015	2	12	20	32	28	TH	35	1	22	21	3
2015	2	12	20	35	36	TH	35	1	22	22	3
2015	2	12	20	40	32	TH	35	0	22	22	3
2015	2	12	20	44	16	TH	35	2	17	22	4
2015	2	12	20	46	20	TH	35	2	17	22	4
2015	2	12	21	16	28	TH	35	2	17	22	4
2015	2	12	22	5	52	TH	35	2	17	22	4
2015	2	13	3	51	28	TH	35	2	17	21	4
2015	2	13	5	23	20	TH	35	2	17	20	4
2015	2	13	6	45	0	TH	35	2	20	20	2
2015	2	13	6	54	16	TH	35	0	20	20	2
2015	2	13	8	35	32	TH	35	1	20	20	2
2015	2	13	8	49	52	TH	35	0	20	20	2
2015	2	13	8	54	48	TH	35	2	20	20	2
2015	2	13	9	10	12	TH	35	2	17	20	4
2015	2	13	9	35	56	TH	35	2	17	20	4
2015	2	13	10	29	12	TH	35	2	17	20	4
2015	2	13	12	21	32	TH	35	1	20	20	2
2015	2	13	12	39	0	TH	35	0	20	20	2
2015	2	13	12	45	44	TH	35	2	20	20	2
2015	2	13	13	40	48	TH	35	0	20	20	2
2015	2	13	18	3	20	TH	35	1	22	20	3
2015	2	13	18	9	56	TH	35	1	22	20	3
2015	2	13	18	14	0	TH	35	2	17	20	4
2015	2	13	18	14	0	TH	35	2	20	20	2
2015	2	13	18	16	12	TH	35	2	20	21	2
2015	2	13	18	24	12	TH	35	2	20	22	2
2015	2	13	20	12	52	TH	35	2	20	22	2
2015	2	13	20	40	48	TH	35	0	22	22	3
2015	2	13	23	49	8	TH	35	2	17	22	4
2015	2	14	1	20	8	TH	35	2	17	22	4
2015	2	14	2	51	32	TH	35	2	17	21	4
2015	2	14	4	34	32	TH	35	2	17	20	4
2015	2	14	6	20	36	TH	35	2	17	20	4
2015	2	14	8	0	0	TH	35	0	20	20	2
2015	2	14	9	28	16	TH	35	1	20	20	2
2015	2	14	9	43	52	TH	35	0	20	20	2
2015	2	14	9	56	20	TH	35	2	20	20	2
2015	2	14	10	36	32	TH	35	0	20	20	2
2015	2	14	11	50	44	TH	35	1	20	20	2
2015	2	14	12	1	0	TH	35	0	20	20	2
2015	2	14	12	4	32	TH	35	2	20	20	2
2015	2	14	12	21	32	TH	35	2	20	21	2
2015	2	14	13	9	8	TH	35	2	20	20	2
2015	2	14	13	38	4	TH	35	2	17	20	4
2015	2	14	14	5	20	TH	35	2	17	20	4
2015	2	14	16	5	0	TH	35	2	17	20	4
2015	2	14	18	17	56	TH	35	1	20	20	2
2015	2	14	18	35	16	TH	35	0	20	20	2
2015	2	14	18	41	56	TH	35	2	20	20	2
2015	2	14	19	6	40	TH	35	1	22	20	3
2015	2	14	19	6	44	TH	35	2	17	20	4
2015	2	14	19	6	44	TH	35	2	20	20	2
2015	2	15	0	4	44	TH	35	2	17	20	4
2015	2	15	0	34	28	TH	35	2	17	21	4
2015	2	15	5	26	20	TH	35	2	17	20	4
2015	2	15	5	27	16	TH	35	2	17	20	4
2015	2	15	7	6	36	TH	35	2	17	20	4
2015	2	15	8	0	0	TH	35	1	20	20	2
2015	2	15	8	16	20	TH	35	0	20	20	2
2015	2	15	8	23	52	TH	35	2	20	20	2
2015	2	15	8	52	44	TH	35	0	20	20	2
2015	2	15	9	42	28	TH	35	1	20	20	2
2015	2	15	9	56	44	TH	35	0	20	20	2
2015	2	15	10	2	56	TH	35	2	20	20	2
2015	2	15	10	39	56	TH	35	0	20	20	2
2015	2	15	11	27	8	TH	35	1	20	20	2
2015	2	15	11	41	24	TH	35	0	20	20	2
2015	2	15	11	52	56	TH	35	2	20	20	2
2015	2	15	15	7	44	TH	35	2	17	20	4
2015	2	15	16	53	56	TH	35	2	17	20	4
2015	2	15	18	12	28	TH	35	2	17	20	4
2015	2	15	20	11	20	TH	35	2	17	19	4
2015	2	15	20	19	32	TH	35	1	20	19	2
2015	2	15	20	32	24	TH	35	1	20	20	2
2015	2	15	20	35	32	TH	35	0	20	20	2
2015	2	15	21	47	12	TH	35	1	20	20	2
2015	2	15	22	0	36	TH	35	0	20	20	2
2015	2	15	22	15	16	TH	35	2	20	20	2
2015	2	15	22	51	24	TH	35	0	20	20	2
2015	2	15	23	44	56	TH	35	2	17	20	4
2015	2	16	0	4	56	TH	35	2	17	20	4
2015	2	16	1	20	44	TH	35	2	17	19	4
2015	2	16	2	59	44	TH	35	2	17	18	4
2015	2	16	4	51	8	TH	35	2	17	18	4
2015	2	16	6	45	0	TH	35	1	20	18	2
2015	2	16	6	46	56	TH	35	5	20	18	2
